time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-07T01:01:11.440Z,35.6565,-117.4551667,2.97,2.5,ml,20,150,0.07008,0.13,ci,ci37509037,2022-07-27T19:24:21.805Z,"13km SSW of Searles Valley, CA",earthquake,0.24,0.3,0.174,8,reviewed,ci,ci
2019-07-07T01:00:55.260Z,35.5726667,-117.3385,1.99,2.61,ml,33,75,0.05213,0.19,ci,ci37509045,2022-07-27T20:26:50.574Z,"22km S of Trona, CA",earthquake,0.19,0.32,0.221,2,reviewed,ci,ci
2019-07-07T00:53:51.210Z,35.6505,-117.4513333,10.76,3.08,ml,58,24,0.06447,0.14,ci,ci38469903,2020-01-22T19:16:32.560Z,"14km SSW of Searles Valley, CA",earthquake,0.11,0.2,0.172,145,reviewed,ci,ci
2019-07-07T00:52:49.630Z,35.7736667,-117.6153333,2.86,2.73,ml,30,59,0.04441,0.11,ci,ci38469895,2021-11-10T01:35:23.620Z,"18km NNE of Ridgecrest, CA",earthquake,0.15,0.33,0.144,27,reviewed,ci,ci
2019-07-07T00:38:00.310Z,35.6618333,-117.5073333,8.68,2.72,ml,35,62,0.08368,0.14,ci,ci38469743,2021-11-10T01:16:44.880Z,"15km SW of Searles Valley, CA",earthquake,0.16,0.48,0.126,25,reviewed,ci,ci
2019-07-07T00:21:48.520Z,35.718,-117.5683333,7.83,2.56,ml,30,57,0.1004,0.15,ci,ci38469623,2021-11-10T00:51:05.550Z,"14km NE of Ridgecrest, CA",earthquake,0.21,0.87,0.144,27,reviewed,ci,ci
2019-07-07T00:08:56.710Z,35.6823333,-117.526,8.94,2.96,ml,48,53,0.1088,0.13,ci,ci38469511,2020-01-28T00:08:13.110Z,"14km SW of Searles Valley, CA",earthquake,0.12,0.35,0.124,110,reviewed,ci,ci
2019-07-06T23:52:43.160Z,35.6773333,-117.5186667,11.04,2.55,ml,22,100,0.1016,0.09,ci,ci38469391,2021-10-15T00:38:09.620Z,"14km SW of Searles Valley, CA",earthquake,0.21,0.35,0.068,13,reviewed,ci,ci
2019-07-06T23:48:53.630Z,35.6153333,-117.4203333,5.46,2.53,ml,31,70,0.04463,0.12,ci,ci38469359,2021-10-26T20:52:20.450Z,"17km SSW of Trona, CA",earthquake,0.15,0.42,0.152,25,reviewed,ci,ci
2019-07-06T23:21:55.940Z,35.6986667,-117.5218333,4.29,2.87,ml,13,98,0.122,0.19,ci,ci37425252,2022-06-22T22:18:08.622Z,"13km SW of Searles Valley, CA",earthquake,0.36,0.95,0.096,8,reviewed,ci,ci
2019-07-06T23:21:34.140Z,35.7003333,-117.5083333,9.09,3.71,mw,55,37,0.1196,0.14,ci,ci38469079,2022-06-22T21:38:49.480Z,"12km SW of Searles Valley, CA",earthquake,0.12,0.34,,6,reviewed,ci,ci
2019-07-06T23:07:08.330Z,35.6528333,-117.4628333,4.04,2.62,ml,31,66,0.06619,0.13,ci,ci38468927,2021-11-02T18:15:57.980Z,"14km SSW of Searles Valley, CA",earthquake,0.15,0.43,0.156,25,reviewed,ci,ci
2019-07-06T22:51:35.910Z,35.6346667,-117.4561667,6.33,3.16,ml,48,43,0.04831,0.13,ci,ci38468767,2022-06-19T00:31:31.284Z,"16km SSW of Searles Valley, CA",earthquake,0.13,0.3,0.132,167,reviewed,ci,ci
2019-07-06T22:41:26.210Z,35.6536667,-117.5245,11.92,2.64,ml,29,61,0.08407,0.15,ci,ci38468671,2021-11-08T23:52:23.150Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,0.55,0.171,25,reviewed,ci,ci
2019-07-06T22:26:59.460Z,35.7135,-117.4978333,2.68,2.87,ml,41,62,0.13,0.17,ci,ci38468551,2021-10-28T18:21:49.641Z,"10km SW of Searles Valley, CA",earthquake,0.14,0.34,0.227,19,reviewed,ci,ci
2019-07-06T22:23:50.280Z,35.6208333,-117.4365,7.82,2.71,ml,40,68,0.04015,0.16,ci,ci38468519,2021-11-08T22:09:05.660Z,"17km S of Searles Valley, CA",earthquake,0.15,0.44,0.185,22,reviewed,ci,ci
2019-07-06T22:04:09.580Z,35.6295,-117.4601667,2.47,3.03,ml,54,59,0.04294,0.15,ci,ci38468407,2022-06-09T22:10:07.040Z,"16km SSW of Searles Valley, CA",earthquake,0.14,0.26,0.15,87,reviewed,ci,ci
2019-07-06T22:01:22.160Z,35.6235,-117.4585,2.57,2.73,ml,42,59,0.03704,0.14,ci,ci38468399,2021-11-03T20:09:25.120Z,"17km SSW of Searles Valley, CA",earthquake,0.14,0.25,0.139,25,reviewed,ci,ci
2019-07-06T21:54:00.170Z,35.7081667,-117.5285,10.35,2.74,ml,43,60,0.1211,0.15,ci,ci38468343,2021-11-03T22:04:58.840Z,"13km WSW of Searles Valley, CA",earthquake,0.13,0.32,0.2,24,reviewed,ci,ci
2019-07-06T21:41:27.380Z,35.5436667,-117.3766667,2.75,2.88,ml,21,104,0.02114,0.16,ci,ci37264492,2020-03-13T00:05:19.508Z,"24km S of Trona, CA",earthquake,0.33,0.21,0.126,13,reviewed,ci,ci
2019-07-06T21:41:25.350Z,35.696,-117.4863333,10.59,3.24,ml,42,54,0.111,0.22,ci,ci38468247,2022-06-19T00:31:07.065Z,"11km SW of Searles Valley, CA",earthquake,0.21,0.47,0.259,87,reviewed,ci,ci
2019-07-06T21:14:35.660Z,35.5585,-117.3383333,3.92,2.63,ml,30,52,0.03971,0.14,ci,ci38468055,2021-11-04T21:14:56.753Z,"23km S of Trona, CA",earthquake,0.15,0.34,0.144,15,reviewed,ci,ci
2019-07-06T21:05:24.590Z,35.7206667,-117.6026667,10.82,3.51,ml,51,42,0.09496,0.15,ci,ci38468007,2019-12-12T20:30:20.850Z,"13km NNE of Ridgecrest, CA",earthquake,0.13,0.27,0.124,44,reviewed,ci,ci
2019-07-06T20:46:53.610Z,35.677,-117.4885,6.48,2.51,ml,35,63,0.09281,0.13,ci,ci38467839,2021-10-14T23:49:45.210Z,"13km SW of Searles Valley, CA",earthquake,0.16,0.49,0.192,29,reviewed,ci,ci
2019-07-06T20:41:30.750Z,35.692,-117.5133333,2.71,3.51,ml,64,38,0.1132,0.14,ci,ci38467815,2019-12-19T22:08:43.333Z,"13km SW of Searles Valley, CA",earthquake,0.11,0.3,0.146,47,reviewed,ci,ci
2019-07-06T20:30:31.690Z,35.6786667,-117.464,10.97,2.59,ml,34,65,0.09198,0.14,ci,ci38467735,2021-10-28T19:50:38.220Z,"11km SSW of Searles Valley, CA",earthquake,0.17,0.36,0.147,24,reviewed,ci,ci
2019-07-06T20:24:33.330Z,35.6298333,-117.4635,5.92,2.68,ml,32,92,0.04325,0.15,ci,ci38467687,2021-11-08T21:41:00.032Z,"16km SSW of Searles Valley, CA",earthquake,0.18,0.44,0.223,16,reviewed,ci,ci
2019-07-06T20:17:20.730Z,35.7256667,-117.5515,12.86,2.59,ml,23,163,0.09736,0.13,ci,ci37483645,2021-10-28T17:19:21.027Z,"14km WSW of Searles Valley, CA",earthquake,0.27,0.45,0.103,15,reviewed,ci,ci
2019-07-06T20:16:44.730Z,35.5515,-117.3776667,5.64,2.89,ml,30,67,0.02858,0.18,ci,ci37483637,2021-10-28T17:24:09.580Z,"24km S of Trona, CA",earthquake,0.21,0.37,0.185,14,reviewed,ci,ci
2019-07-06T20:11:12.320Z,35.6416667,-117.5503333,7.06,2.63,ml,30,59,0.09048,0.19,ci,ci37484469,2021-11-04T22:47:30.805Z,"12km ENE of Ridgecrest, CA",earthquake,0.21,0.57,0.179,20,reviewed,ci,ci
2019-07-06T19:37:59.670Z,35.6625,-117.505,2.51,2.97,ml,34,63,0.08347,0.14,ci,ci38467311,2020-01-27T23:31:59.708Z,"15km SW of Searles Valley, CA",earthquake,0.15,0.32,0.149,48,reviewed,ci,ci
2019-07-06T19:27:07.140Z,35.6553333,-117.4646667,4.46,2.5,ml,20,66,0.06871,0.15,ci,ci38467223,2022-05-18T21:18:43.840Z,"14km SSW of Searles Valley, CA",earthquake,0.28,0.79,0.182,87,reviewed,ci,ci
2019-07-06T19:18:19.920Z,35.6176667,-117.4055,5.66,2.56,ml,32,76,0.0557,0.2,ci,ci38467143,2022-05-10T18:52:41.288Z,"16km S of Trona, CA",earthquake,0.27,0.55,0.185,25,reviewed,ci,ci
2019-07-06T19:16:03.060Z,35.7306667,-117.5893333,10.33,2.75,ml,35,55,0.08515,0.24,ci,ci38467127,2021-11-02T22:15:49.790Z,"14km NNE of Ridgecrest, CA",earthquake,0.21,0.54,0.144,21,reviewed,ci,ci
2019-07-06T19:03:54.390Z,35.5865,-117.4946667,11.27,2.69,ml,31,36,0.02646,0.15,ci,ci37415180,2022-05-05T22:10:12.604Z,"17km ESE of Ridgecrest, CA",earthquake,0.18,0.55,0.172,57,reviewed,ci,ci
2019-07-06T18:59:41.540Z,35.5673333,-117.4043333,7.88,3.08,ml,47,34,0.0509,0.13,ci,ci38466991,2020-01-22T00:45:55.060Z,"22km S of Trona, CA",earthquake,0.13,0.26,0.127,131,reviewed,ci,ci
2019-07-06T18:56:39.130Z,35.6325,-117.5751667,10.76,3.33,ml,57,41,0.1029,0.13,ci,ci38466959,2020-01-08T22:26:52.250Z,"9km E of Ridgecrest, CA",earthquake,0.1,0.25,0.195,105,reviewed,ci,ci
2019-07-06T18:47:47.400Z,35.7176667,-117.5656667,7.12,3.37,ml,42,57,0.1012,0.14,ci,ci38466855,2020-01-14T23:35:05.230Z,"15km NE of Ridgecrest, CA",earthquake,0.15,0.46,0.181,33,reviewed,ci,ci
2019-07-06T18:46:26.040Z,35.6541667,-117.4648333,1.9,3.87,mw,47,64,0.06755,0.13,ci,ci38466847,2019-12-12T20:12:49.337Z,"14km SSW of Searles Valley, CA",earthquake,0.13,0.3,,6,reviewed,ci,ci
2019-07-06T18:39:57.790Z,35.6956667,-117.4386667,9.38,2.57,ml,21,95,0.1106,0.21,ci,ci37484229,2021-11-03T14:30:47.246Z,"9km SSW of Searles Valley, CA",earthquake,0.36,0.96,0.231,5,reviewed,ci,ci
2019-07-06T18:34:05.730Z,35.6738333,-117.5148333,-0.31,2.55,ml,24,80,0.09712,0.19,ci,ci37508645,2022-07-26T19:06:23.906Z,"14km SW of Searles Valley, CA",earthquake,0.18,0.47,0.055,4,reviewed,ci,ci
2019-07-06T18:30:39.760Z,35.7196667,-117.5611667,8.82,3.32,ml,62,44,0.1003,0.14,ci,ci38466711,2022-07-26T21:40:43.920Z,"15km NE of Ridgecrest, CA",earthquake,0.11,0.32,0.106,50,reviewed,ci,ci
2019-07-06T18:28:53.560Z,35.7475,-117.547,1.66,2.7,ml,46,45,0.07952,0.17,ci,ci38466695,2021-11-03T20:44:25.010Z,"13km W of Searles Valley, CA",earthquake,0.14,0.29,0.143,24,reviewed,ci,ci
2019-07-06T18:23:08.690Z,35.5983333,-117.3966667,3.68,3.11,ml,38,29,0.0547,0.13,ci,ci38466655,2020-01-14T23:03:16.058Z,"18km S of Trona, CA",earthquake,0.12,0.27,0.086,24,reviewed,ci,ci
2019-07-06T18:22:04.600Z,35.7193333,-117.4993333,1.84,2.61,ml,26,62,0.125,0.17,ci,ci38466631,2021-10-27T19:25:44.492Z,"10km WSW of Searles Valley, CA",earthquake,0.21,0.46,0.136,25,reviewed,ci,ci
2019-07-06T17:54:34.760Z,35.6303333,-117.4708333,8.63,2.52,ml,30,90,0.0443,0.21,ci,ci38466471,2021-10-26T17:28:21.650Z,"16km SSW of Searles Valley, CA",earthquake,0.29,0.73,0.1,24,reviewed,ci,ci
2019-07-06T17:40:53.040Z,35.6158333,-117.4303333,4.81,2.64,ml,28,97,0.03913,0.12,ci,ci37495837,2022-04-15T22:57:28.642Z,"17km S of Searles Valley, CA",earthquake,0.16,0.27,0.123,13,reviewed,ci,ci
2019-07-06T17:19:57.550Z,35.6375,-117.4475,5.12,2.66,ml,34,67,0.05228,0.14,ci,ci38466119,2022-04-12T22:55:52.600Z,"15km SSW of Searles Valley, CA",earthquake,0.17,0.38,0.156,58,reviewed,ci,ci
2019-07-06T17:18:21.440Z,35.569,-117.3585,3.57,3.14,ml,46,32,0.04423,0.14,ci,ci38466103,2022-04-13T14:43:53.050Z,"22km S of Trona, CA",earthquake,0.16,0.34,0.116,111,reviewed,ci,ci
2019-07-06T17:17:54.040Z,35.6651667,-117.4943333,3.12,2.79,ml,30,79,0.08275,0.14,ci,ci38466095,2021-11-04T21:56:01.901Z,"14km SW of Searles Valley, CA",earthquake,0.15,0.46,0.157,18,reviewed,ci,ci
2019-07-06T17:16:39.890Z,35.554,-117.3656667,5.72,2.63,ml,27,74,0.029,0.18,ci,ci38466079,2021-11-02T18:58:45.900Z,"23km S of Trona, CA",earthquake,0.26,0.48,0.169,25,reviewed,ci,ci
2019-07-06T17:15:45.020Z,35.5503333,-117.4371667,3.08,2.55,ml,32,66,0.04146,0.11,ci,ci38466071,2021-10-26T20:47:14.330Z,"23km ESE of Ridgecrest, CA",earthquake,0.15,0.23,0.146,27,reviewed,ci,ci
2019-07-06T17:14:17.330Z,35.6365,-117.434,2.72,3.07,ml,41,50,0.05493,0.17,ci,ci38466063,2019-09-26T14:30:45.040Z,"15km S of Searles Valley, CA",earthquake,0.17,0.32,0.128,156,reviewed,ci,ci
2019-07-06T17:09:43.740Z,35.6265,-117.4013333,5.95,2.58,ml,11,184,0.06366,0.15,ci,ci37494917,2022-04-12T17:08:13.053Z,"15km S of Trona, CA",earthquake,0.49,0.58,0.116,3,reviewed,ci,ci
2019-07-06T17:04:58.210Z,35.6948333,-117.5561667,1.8,2.74,ml,42,58,0.1252,0.16,ci,ci38465983,2021-11-03T19:01:41.340Z,"14km NE of Ridgecrest, CA",earthquake,0.14,0.32,0.124,18,reviewed,ci,ci
2019-07-06T16:54:29.060Z,35.6095,-117.4498333,10.35,2.59,ml,33,68,0.02507,0.14,ci,ci38465903,2022-04-28T20:41:35.570Z,"18km SSW of Searles Valley, CA",earthquake,0.18,0.32,0.302,9,reviewed,ci,ci
2019-07-06T16:49:21.970Z,35.5726667,-117.5155,10.63,2.6,ml,27,39,0.04559,0.15,ci,ci38465847,2022-04-13T17:55:26.853Z,"16km ESE of Ridgecrest, CA",earthquake,0.18,0.42,0.179,30,reviewed,ci,ci
2019-07-06T16:48:38.330Z,35.5696667,-117.5111667,10.55,2.68,ml,36,43,0.04331,0.18,ci,ci38465831,2021-11-04T22:21:17.260Z,"16km ESE of Ridgecrest, CA",earthquake,0.18,0.39,0.181,22,reviewed,ci,ci
2019-07-06T16:48:07.010Z,35.6451667,-117.4436667,5.9,2.64,ml,33,68,0.06046,0.13,ci,ci38465823,2021-11-08T20:35:52.120Z,"14km SSW of Searles Valley, CA",earthquake,0.15,0.42,0.226,18,reviewed,ci,ci
2019-07-06T16:38:01.320Z,35.5951667,-117.3768333,5.26,3.37,ml,61,27,0.07011,0.16,ci,ci38465711,2019-12-19T19:39:34.963Z,"19km S of Trona, CA",earthquake,0.14,0.35,0.22,45,reviewed,ci,ci
2019-07-06T16:36:05.820Z,35.5705,-117.523,10.05,4.14,mw,58,37,0.05207,0.17,ci,ci38465703,2019-11-19T23:27:35.269Z,"15km ESE of Ridgecrest, CA",earthquake,0.15,0.35,,6,reviewed,ci,ci
2019-07-06T16:31:50.710Z,35.6771667,-117.5325,8.41,3.05,ml,58,37,0.1071,0.14,ci,ci38465647,2022-04-13T20:25:52.000Z,"14km ENE of Ridgecrest, CA",earthquake,0.11,0.37,0.16,137,reviewed,ci,ci
2019-07-06T16:12:25.170Z,35.6103333,-117.4135,3.3,3.18,ml,61,27,0.04627,0.13,ci,ci38465447,2020-01-14T22:46:46.330Z,"17km S of Trona, CA",earthquake,0.1,0.27,0.138,29,reviewed,ci,ci
2019-07-06T16:09:26.640Z,35.6276667,-117.4626667,8.66,2.51,ml,24,67,0.04108,0.18,ci,ci37410060,2022-04-06T18:46:49.476Z,"16km SSW of Searles Valley, CA",earthquake,0.23,0.51,0.13,40,reviewed,ci,ci
2019-07-06T16:08:07.290Z,35.7016667,-117.5396667,9.72,2.63,ml,30,76,0.1232,0.15,ci,ci38465423,2021-11-08T23:21:30.637Z,"14km WSW of Searles Valley, CA",earthquake,0.17,0.52,0.173,13,reviewed,ci,ci
2019-07-06T16:07:25.570Z,35.6861667,-117.545,2.12,3.49,ml,71,52,0.1202,0.13,ci,ci38465415,2019-12-19T18:56:37.270Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.23,0.155,52,reviewed,ci,ci
2019-07-06T16:02:34.150Z,35.6586667,-117.4786667,9.79,2.54,ml,34,64,0.07325,0.14,ci,ci38465375,2021-10-26T20:16:40.570Z,"14km SSW of Searles Valley, CA",earthquake,0.18,0.37,0.137,26,reviewed,ci,ci
2019-07-06T16:01:08.210Z,35.5945,-117.3941667,4.98,3.41,ml,66,26,0.05602,0.13,ci,ci38465367,2019-12-19T18:26:25.580Z,"19km S of Trona, CA",earthquake,0.11,0.23,0.174,40,reviewed,ci,ci
2019-07-06T15:30:49.900Z,35.6941667,-117.5551667,10.08,3.31,ml,59,36,0.1261,0.14,ci,ci38465063,2019-12-18T23:57:10.620Z,"14km NE of Ridgecrest, CA",earthquake,0.12,0.31,0.165,51,reviewed,ci,ci
2019-07-06T15:27:22.490Z,35.7641667,-117.5815,10.53,2.62,ml,29,55,0.05308,0.15,ci,ci38465007,2021-11-02T18:51:29.732Z,"16km W of Searles Valley, CA",earthquake,0.22,0.37,0.151,26,reviewed,ci,ci
2019-07-06T15:25:58.270Z,35.7086667,-117.5648333,1.4,2.84,ml,34,58,0.1101,0.17,ci,ci38464991,2022-03-30T21:08:11.210Z,"14km NE of Ridgecrest, CA",earthquake,0.16,0.34,0.118,19,reviewed,ci,ci
2019-07-06T15:22:02.190Z,35.7123333,-117.562,1.99,2.64,ml,23,72,0.1072,0.18,ci,ci38464919,2021-11-02T23:51:28.889Z,"14km NE of Ridgecrest, CA",earthquake,0.21,0.4,0.159,25,reviewed,ci,ci
2019-07-06T15:12:01.450Z,35.652,-117.5626667,4.38,3.08,ml,51,43,0.1047,0.14,ci,ci38464839,2020-01-21T22:19:02.260Z,"11km ENE of Ridgecrest, CA",earthquake,0.11,0.36,0.139,143,reviewed,ci,ci
2019-07-06T15:10:49.810Z,35.5545,-117.396,4.59,3.19,ml,25,64,0.03909,0.17,ci,ci37483669,2021-10-28T18:09:56.727Z,"23km S of Trona, CA",earthquake,0.23,0.32,0.209,6,reviewed,ci,ci
2019-07-06T15:08:22.000Z,35.6666667,-117.4661667,10.76,2.98,ml,36,56,0.08006,0.19,ci,ci38464791,2020-01-21T22:03:52.240Z,"12km SSW of Searles Valley, CA",earthquake,0.19,0.44,0.179,39,reviewed,ci,ci
2019-07-06T15:07:05.970Z,35.6691667,-117.5175,7.69,3.28,ml,67,30,0.09399,0.15,ci,ci38464775,2022-06-18T16:53:00.526Z,"15km SW of Searles Valley, CA",earthquake,0.11,0.43,0.144,49,reviewed,ci,ci
2019-07-06T14:40:08.920Z,35.6738333,-117.5195,7.07,2.76,ml,43,45,0.09886,0.16,ci,ci38464519,2021-11-03T21:31:26.030Z,"15km SW of Searles Valley, CA",earthquake,0.15,0.5,0.113,26,reviewed,ci,ci
2019-07-06T14:38:49.380Z,35.7605,-117.615,2.55,2.53,ml,30,60,0.05693,0.13,ci,ci38464511,2021-10-26T19:42:29.410Z,"16km NNE of Ridgecrest, CA",earthquake,0.18,0.26,0.114,27,reviewed,ci,ci
2019-07-06T14:33:30.510Z,35.6333333,-117.427,2.85,3.14,ml,26,98,0.05483,0.17,ci,ci38464447,2020-01-14T21:02:52.840Z,"15km S of Searles Valley, CA",earthquake,0.23,0.37,0.137,163,reviewed,ci,ci
2019-07-06T14:28:32.070Z,35.6296667,-117.4378333,6.28,2.59,ml,17,69,0.04743,0.16,ci,ci37409924,2022-04-05T20:12:14.223Z,"16km SSW of Searles Valley, CA",earthquake,0.27,0.62,0.157,48,reviewed,ci,ci
2019-07-06T14:25:07.020Z,35.6671667,-117.4856667,5.64,2.6,ml,17,64,0.08273,0.11,ci,ci38464327,2021-11-02T22:22:14.705Z,"13km SSW of Searles Valley, CA",earthquake,0.19,0.73,0.165,18,reviewed,ci,ci
2019-07-06T14:20:59.650Z,35.6566667,-117.5215,10.35,2.57,ml,27,62,0.08507,0.15,ci,ci38464311,2021-10-27T18:04:15.940Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,0.4,0.177,27,reviewed,ci,ci
2019-07-06T14:19:52.520Z,35.7076667,-117.5281667,6.4,2.64,ml,33,60,0.1217,0.13,ci,ci38464295,2021-11-02T22:15:58.950Z,"13km WSW of Searles Valley, CA",earthquake,0.15,0.65,0.136,25,reviewed,ci,ci
2019-07-06T14:11:43.730Z,35.6283333,-117.4555,2.01,2.55,ml,27,67,0.0421,0.17,ci,ci38464223,2021-11-08T21:26:45.533Z,"16km SSW of Searles Valley, CA",earthquake,0.22,0.34,0.194,10,reviewed,ci,ci
2019-07-06T14:04:10.710Z,35.7105,-117.509,6.51,2.51,ml,27,80,0.1273,0.16,ci,ci37407172,2022-03-30T16:11:16.412Z,"11km WSW of Searles Valley, CA",earthquake,0.22,0.65,0.12,48,reviewed,ci,ci
2019-07-06T13:57:15.840Z,35.5695,-117.3395,2.4,2.68,ml,19,87,0.04891,0.22,ci,ci37483925,2021-10-29T22:56:49.990Z,"22km S of Trona, CA",earthquake,0.33,0.47,0.071,5,reviewed,ci,ci
2019-07-06T13:49:42.550Z,35.6715,-117.4928333,4.39,2.54,ml,26,64,0.08841,0.11,ci,ci38463967,2021-10-26T21:08:58.230Z,"13km SW of Searles Valley, CA",earthquake,0.17,0.49,0.154,25,reviewed,ci,ci
2019-07-06T13:45:37.930Z,35.5538333,-117.3986667,4.29,2.63,ml,26,102,0.04007,0.27,ci,ci37483709,2021-10-28T21:06:04.825Z,"24km S of Trona, CA",earthquake,0.34,0.47,0.149,10,reviewed,ci,ci
2019-07-06T13:45:19.050Z,35.6273333,-117.43,7.96,2.56,ml,25,74,0.04846,0.15,ci,ci37483725,2021-10-28T20:32:49.747Z,"16km S of Searles Valley, CA",earthquake,0.23,0.41,0.169,6,reviewed,ci,ci
2019-07-06T13:45:19.050Z,35.6258333,-117.4303333,7.74,2.67,ml,19,98,0.04706,0.11,ci,ci38463919,2021-11-02T17:46:33.458Z,"16km S of Searles Valley, CA",earthquake,0.25,0.4,0.062,3,reviewed,ci,ci
2019-07-06T13:43:55.520Z,35.765,-117.5678333,6.54,2.87,ml,11,84,0.05609,0.1,ci,ci37264452,2020-03-12T19:51:58.949Z,"15km W of Searles Valley, CA",earthquake,0.27,0.62,0.224,6,reviewed,ci,ci
2019-07-06T13:43:18.740Z,35.6163333,-117.4755,8.8,3.64,mw,68,30,0.03168,0.14,ci,ci38463911,2019-12-12T17:32:35.450Z,"18km SSW of Searles Valley, CA",earthquake,0.11,0.27,,4,reviewed,ci,ci
2019-07-06T13:41:42.730Z,35.5895,-117.4235,6.78,3.17,ml,54,41,0.03168,0.12,ci,ci38463903,2020-01-14T20:51:45.720Z,"20km SSW of Trona, CA",earthquake,0.11,0.25,0.211,24,reviewed,ci,ci
2019-07-06T13:39:59.260Z,35.6986667,-117.5466667,4.88,2.86,ml,36,50,0.1239,0.19,ci,ci37483621,2021-10-28T16:18:05.882Z,"14km NE of Ridgecrest, CA",earthquake,0.18,0.5,0.136,18,reviewed,ci,ci
2019-07-06T13:39:52.770Z,35.5488333,-117.4343333,2.84,2.79,ml,30,65,0.04392,0.14,ci,ci38463887,2021-10-28T15:59:15.040Z,"23km ESE of Ridgecrest, CA",earthquake,0.13,0.18,0.156,15,reviewed,ci,ci
2019-07-06T13:38:49.570Z,35.6781667,-117.5191667,-0.49,2.51,ml,24,61,0.1026,0.23,ci,ci38463863,2021-10-14T21:59:40.956Z,"14km SW of Searles Valley, CA",earthquake,0.26,0.55,0.187,22,reviewed,ci,ci
2019-07-06T13:32:59.500Z,35.6761667,-117.4873333,1.6,3.65,mw,42,47,0.09178,0.14,ci,ci38463791,2022-08-08T14:35:00.951Z,"13km SW of Searles Valley, CA",earthquake,0.15,0.35,,7,reviewed,ci,ci
2019-07-06T13:28:34.870Z,35.6803333,-117.512,6.51,2.61,ml,13,101,0.102,0.2,ci,ci37483773,2021-10-28T22:50:21.811Z,"14km SW of Searles Valley, CA",earthquake,0.44,1.34,0.123,7,reviewed,ci,ci
2019-07-06T13:28:31.290Z,35.6743333,-117.4776667,2.12,2.51,ml,18,87,0.08854,0.13,ci,ci38463735,2021-10-28T22:52:39.536Z,"12km SSW of Searles Valley, CA",earthquake,0.19,0.54,0.117,8,reviewed,ci,ci
2019-07-06T13:27:38.660Z,35.709,-117.5555,1.9,2.95,ml,32,58,0.1119,0.14,ci,ci38463727,2020-03-12T17:01:46.440Z,"15km NE of Ridgecrest, CA",earthquake,0.16,0.3,0.158,28,reviewed,ci,ci
2019-07-06T13:25:59.760Z,35.596,-117.3853333,5.89,2.65,ml,19,73,0.06336,0.17,ci,ci37482861,2021-10-19T23:40:48.441Z,"19km S of Trona, CA",earthquake,0.26,0.63,0.251,11,reviewed,ci,ci
2019-07-06T13:20:36.290Z,35.7135,-117.5701667,6.76,2.52,ml,41,57,0.1044,0.18,ci,ci38463671,2022-03-28T21:46:50.710Z,"14km NE of Ridgecrest, CA",earthquake,0.16,0.52,0.18,24,reviewed,ci,ci
2019-07-06T13:16:57.730Z,35.6518333,-117.519,10.16,3.07,ml,62,38,0.07995,0.13,ci,ci38463631,2020-01-14T20:24:36.040Z,"15km ENE of Ridgecrest, CA",earthquake,0.1,0.24,0.165,24,reviewed,ci,ci
2019-07-06T13:08:11.860Z,35.6085,-117.4518333,10.35,2.66,ml,16,114,0.02352,0.13,ci,ci38463559,2020-03-11T22:07:32.800Z,"18km SSW of Searles Valley, CA",earthquake,0.26,0.46,0.183,9,reviewed,ci,ci
2019-07-06T12:58:18.140Z,35.6708333,-117.467,7.18,2.72,ml,41,48,0.08424,0.13,ci,ci38463471,2021-11-08T23:40:58.190Z,"12km SSW of Searles Valley, CA",earthquake,0.13,0.5,0.191,23,reviewed,ci,ci
2019-07-06T12:49:41.590Z,35.7036667,-117.5156667,12.85,2.94,ml,24,114,0.1248,0.19,ci,ci37491605,2022-03-21T23:06:41.731Z,"12km SW of Searles Valley, CA",earthquake,0.38,0.76,0.147,8,reviewed,ci,ci
2019-07-06T12:49:39.110Z,35.6048333,-117.4011667,7.12,3.12,ml,39,79,0.053,0.12,ci,ci38463375,2020-01-08T18:49:39.670Z,"18km S of Trona, CA",earthquake,0.14,0.3,0.168,19,reviewed,ci,ci
2019-07-06T12:44:44.280Z,35.6366667,-117.4315,4.84,2.69,ml,21,98,0.05596,0.2,ci,ci37358364,2021-10-14T17:35:40.550Z,"15km S of Searles Valley, CA",earthquake,0.33,0.52,0.174,64,reviewed,ci,ci
2019-07-06T12:36:30.300Z,35.6201667,-117.4366667,8.56,3.04,ml,49,29,0.03952,0.13,ci,ci38463159,2020-01-27T22:16:08.820Z,"17km S of Searles Valley, CA",earthquake,0.11,0.29,0.152,111,reviewed,ci,ci
2019-07-06T12:34:52.650Z,35.736,-117.5418333,3.78,2.62,ml,36,58,0.09155,0.16,ci,ci38463135,2021-11-08T22:56:50.770Z,"13km WSW of Searles Valley, CA",earthquake,0.15,0.51,0.157,24,reviewed,ci,ci
2019-07-06T12:28:49.340Z,35.6021667,-117.4058333,3.25,2.53,ml,14,155,0.04853,0.14,ci,ci37358204,2021-10-13T23:45:44.628Z,"18km S of Trona, CA",earthquake,0.35,0.54,0.144,12,reviewed,ci,ci
